3,2,2,2,2,7,0,0,1,2,2,2,1,7,6,7,0,0,1,1,0,7,7,7,4,3,2,2,7,7,7,4,4,4,4,4,4,3,2,2,2,7,7,7,7,7,7,7,7,7,7,6,6,5,5,5,5,4,4,4,4,4,3,2,2,2,2,1,5,6,6,7,0,6,5,4,6,6,6,6,6,5,5,5,4,4,3,2,6,6,4,3,4,4,3,2,2,6,6,7
3,2,2,1,1,6,7,0,0,1,2,1,0,7,6,4,4,3,2,0,7,7,7,4,3,2,2,1,7,7,7,4,4,4,4,4,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,4,4,4,3,2,2,2,1,0,6,6,7,0,7,7,6,4,4,3,2,7,7,6,6,6,5,4,4,4,3,2,4,3,4,4,4,3,2,6,6,7
3,2,2,0,0,2,2,2,2,0,1,2,7,7,7,5,4,3,2,7,7,7,7,4,3,2,2,0,7,7,7,4,4,4,4,4,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,5,5,5,4,3,2,1,0,0,0,0,0,7,7,7,7,7,5,4,4,3,2,7,7,7,7,6,5,5,4,4,3,4,3,4,4,4,3,2,6,6,7
3,2,2,0,0,1,2,2,2,2,0,1,2,2,7,6,4,4,3,2,7,7,4,3,2,2,1,7,7,7,4,4,4,4,4,4,4,4,4,3,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,4,3,2,0,0,7,7,7,7,7,7,7,7,7,6,4,4,4,3,2,7,7,7,7,6,6,5,4,3,4,3,4,4,4,3,2,6,6,7
3,2,2,2,2,0,1,2,2,2,0,0,1,1,2,2,5,4,3,2,4,3,2,2,2,1,0,7,4,3,2,2,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,6,6,7
3,2,2,2,2,1,0,1,1,1,0,0,0,0,1,1,2,2,2,2,2,2,2,1,1,0,4,3,2,2,2,2,4,4,4,4,4,3,2,2,2,2,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,4,4,4,4,3,2,2,2,2,2,2,2,5,4,5,5,4,5,5,4,4,4,5,4,5,5,5,5,5,5,5,5,4,4,6,5,5,5,5,6,6,7
3,2,2,2,1,0,0,0,2,0,0,0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,3,2,2,2,1,1,1,1,0,0,1,1,0,1,6,6,6,5,6,6,6,6,5,4,4,3,2,2,1,1,1,1,1,6,5,5,5,5,6,6,5,4,5,6,6,6,6,6,6,6,6,6,6,5,4,6,6,6,6,6,4,4,3
3,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,2,2,2,2,2,2,2,2,2,2,5,5,5,4,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,4,4,3,2,2,0,0,0,0,0,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,4,4,3
3,2,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,2,2,2,2,2,2,2,2,3,6,6,4,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,4,4,3,2,7,7,7,7,7,7,7,5,6,6,6,7,0,4,4,3
3,2,2,2,7,6,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,2,2,2,2,2,4,3,2,2,2,4,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,4,4,4,3,2,7,7,7,7,7,7,6,6,6,6,7,0,4,4,3
3,2,2,2,4,6,7,7,0,7,0,1,6,7,0,0,0,0,0,0,0,5,4,3,2,2,2,1,1,4,3,2,2,2,2,4,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,4,3,2,7,7,7,7,7,7,6,6,6,6,7,0,5,5,3
3,2,2,1,5,6,6,7,0,7,0,0,2,7,6,7,0,0,0,0,0,6,4,3,2,2,1,0,4,3,2,2,2,2,2,4,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,4,4,4,3,2,7,7,7,7,7,4,4,4,4,3,2,6,6,7
3,2,1,0,6,6,6,7,0,6,7,0,1,2,2,7,7,7,7,7,4,3,2,2,2,1,0,4,3,2,2,2,2,2,2,4,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,4,4,3,2,7,7,7,7,4,4,4,4,3,2,6,6,7
3,2,0,0,6,6,7,0,7,6,7,0,4,3,2,2,2,2,2,2,2,2,2,1,1,0,7,4,4,3,2,1,1,1,1,4,3,2,4,3,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,3,4,3,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,4,3,2,7,7,7,7,5,4,4,4,3,2,6,6,7
3,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,3,2,2,4,4,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,2,2,4,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,6,6,7
3,2,2,0,1,2,2,2,2,2,2,2,2,2,2,4,4,3,2,2,2,2,2,2,2,2,2,5,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,4,4,4,4,5,6,6,7
3,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,4,3,2,2,2,2,2,1,1,1,1,6,5,5,5,5,4,4,4,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,5,4,4,4,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,6,4,5,5,5,5,4,4,4,3
3,2,2,2,1,0,0,0,0,0,0,0,0,0,5,4,4,3,2,2,1,1,1,0,0,0,0,0,6,6,6,6,5,5,5,4,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,6,6,6,6,6,6,5,5,5,4,4,3,2,2,1,1,1,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,5,5,4,4,4,6,6,5,4,6,6,6,6,5,4,4,3
3,2,2,2,0,0,0,0,0,0,0,0,0,0,6,4,4,3,2,2,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,4,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,5,4,4,4,6,6,4,6,6,6,6,6,4,4,3
3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,4,4,3,5,6,6,6,7,0,4,4,3
3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,4,4,4,3,6,6,6,6,7,0,4,4,3
3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,4,4,4,6,6,6,7,0,4,4,3
3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,4,4,4,3,2,2,2,4,4,3
3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,4,4,4,4,4,3,2,2,5,5,3
3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,4,4,4,3,2,2,6,6,7
3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,4,3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,4,4,3,2,2,6,6,7
3,2,2,2,2,2,2,2,2,2,4,4,4,4,3,2,2,4,3,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,3,2,4,3,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,3,4,3,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,4,3,2,4,3,2,6,6,7
3,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,3,2,2,2,2,2,2,2,4,4,4,6,6,7
3,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,4,4,4,4,6,7
7,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,6,7
